Date_ddmmyy,H_Team,A_Team,Full_Time_H_Goals,Full_Time_A_Goals,Full_Time_Result,Half_Time_H_Goals,Half_Time_A_Goals,Half_Time_Result,Referee,H_Shots,A_Shots,H_Shots_on_Target,A_Shots_on_Target,H_Fouls,A_Fouls,H_Corners,A_Corners,H_Yellow,A_Yellow,H_Red,A_Red
1999-05-09,Mallorca,Zaragoza,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
1999-05-16,Zaragoza,Ath Madrid,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1999-05-23,La Coruna,Zaragoza,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
1999-05-30,Zaragoza,Villareal,4,0,H,1.0,0.0,H,,,,,,,,,,,,,
1999-06-12,Valladolid,Zaragoza,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
1999-06-20,Zaragoza,Barcelona,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1999-08-22,Barcelona,Zaragoza,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
1999-08-29,Zaragoza,Oviedo,4,0,H,2.0,0.0,H,,,,,,,,,,,,,
1999-09-12,Sevilla,Zaragoza,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1999-09-19,Zaragoza,Ath Madrid,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
1999-09-26,Vallecano,Zaragoza,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
1999-10-03,Zaragoza,Sociedad,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
1999-10-13,Celta,Zaragoza,2,1,H,1.0,1.0,D,,,,,,,,,,,,,
1999-10-17,Zaragoza,Mallorca,3,0,H,0.0,0.0,D,,,,,,,,,,,,,
1999-10-24,Zaragoza,Santander,4,1,H,1.0,0.0,H,,,,,,,,,,,,,
1999-10-31,Espanol,Zaragoza,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
1999-11-07,Zaragoza,Alaves,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
1999-11-21,Betis,Zaragoza,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1999-11-28,Zaragoza,Valladolid,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
1999-12-04,Real Madrid,Zaragoza,1,5,A,0.0,3.0,A,,,,,,,,,,,,,
1999-12-12,Zaragoza,Numancia,3,3,D,1.0,1.0,D,,,,,,,,,,,,,
1999-12-19,Ath Bilbao,Zaragoza,2,2,D,2.0,2.0,D,,,,,,,,,,,,,
1999-12-22,Zaragoza,La Coruna,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
2000-01-05,Malaga,Zaragoza,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2000-01-09,Zaragoza,Valencia,4,2,H,2.0,1.0,H,,,,,,,,,,,,,
2000-01-16,Zaragoza,Barcelona,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2000-01-23,Oviedo,Zaragoza,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
2000-01-30,Zaragoza,Sevilla,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
2000-02-06,Ath Madrid,Zaragoza,2,2,D,1.0,0.0,H,,,,,,,,,,,,,
2000-02-13,Zaragoza,Vallecano,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
2000-02-20,Sociedad,Zaragoza,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
2000-02-27,Zaragoza,Celta,2,1,H,0.0,1.0,A,,,,,,,,,,,,,
2000-03-05,Mallorca,Zaragoza,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
2000-03-12,Santander,Zaragoza,1,2,A,1.0,0.0,H,,,,,,,,,,,,,
2000-03-19,Zaragoza,Espanol,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
2000-03-25,Alaves,Zaragoza,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
2000-04-02,Zaragoza,Betis,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
2000-04-09,Valladolid,Zaragoza,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
2000-04-15,Zaragoza,Real Madrid,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
2000-04-22,Numancia,Zaragoza,1,2,A,1.0,2.0,A,,,,,,,,,,,,,
2000-04-30,Zaragoza,Ath Bilbao,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2000-05-07,La Coruna,Zaragoza,2,2,D,0.0,0.0,D,,,,,,,,,,,,,
2000-05-14,Zaragoza,Malaga,3,2,H,1.0,1.0,D,,,,,,,,,,,,,
2000-05-19,Valencia,Zaragoza,2,1,H,0.0,1.0,A,,,,,,,,,,,,,
